onset	duration	section	btype	validity	stim	gender	accuracy	reaction_time
10.3146894305119	0.5	cue	Exp	Val	CueFace2	Fem	1	0.615621910257687
10.8317600370228	5.33736191677963	Jitter1	Exp	Val	CueFace2	Fem	1	0.615621910257687
16.1520513472915	0.5	target	Exp	Val	Face	Fem	1	0.615621910257687
16.6689520446307	3.92001177126258	Jitter2	Exp	Val	Face	Fem	1	0.615621910257687
20.6051481625054	0.5	cue	Exp	Inval	CueName2	Mas	1	0.590940966665585
21.1222062463967	2.53544356539533	Jitter1	Exp	Inval	CueName2	Mas	1	0.590940966665585
23.6405917279008	0.5	target	Exp	Inval	Face	Mas	1	0.590940966665585
24.157471079865	3.91946134523823	Jitter2	Exp	Inval	Face	Mas	1	0.590940966665585
28.093674882075	0.5	cue	Exp	Val	CueName2	Mas	1	0.600552076733948
28.610717881902	3.26917568722092	Jitter1	Exp	Val	CueName2	Mas	1	0.600552076733948
31.8628505692959	0.5	target	Exp	Val	Word	Mas	1	0.600552076733948
32.3798357943124	4.61838087090291	Jitter2	Exp	Val	Word	Mas	1	0.600552076733948
37.0165150575958	0.5	cue	Exp	Val	CueFace2	Mas	1	0.517002585920636
37.5334297005793	5.3373388637774	Jitter1	Exp	Val	CueFace2	Mas	1	0.517002585920636
42.8538539213732	0.5	target	Exp	Val	Face	Mas	1	0.517002585920636
43.37078307921	5.31851224455932	Jitter2	Exp	Val	Face	Mas	1	0.517002585920636
48.7079608565709	0.5	cue	Exp	Inval	CueFace2	Fem	1	0.516908097068153
49.2249580349962	3.2359617172151	Jitter1	Exp	Inval	CueFace2	Fem	1	0.516908097068153
52.443922573786	0.5	target	Exp	Inval	Word	Fem	1	0.516908097068153
52.96077204223	3.91849511134023	Jitter2	Exp	Inval	Word	Fem	1	0.516908097068153
56.8969448224962	0.5	cue	Exp	Val	CueFace2	Fem	1	0.464691052759008
57.4140436048983	5.33732719497311	Jitter1	Exp	Val	CueFace2	Fem	1	0.464691052759008
62.7342720174693	0.5	target	Exp	Val	Face	Fem	1	0.464691052759008
63.2512287819882	3.91846209716277	Jitter2	Exp	Val	Face	Fem	1	0.464691052759008
67.1873876166101	0.5	cue	Exp	Val	CueFace2	Mas	1	0.450475318772078
67.7044792838897	4.63693796920779	Jitter1	Exp	Val	CueFace2	Mas	1	0.450475318772078
72.3243255858179	0.5	target	Exp	Val	Face	Mas	1	0.450475318772078
72.8413500863207	2.51830749974033	Jitter2	Exp	Val	Face	Mas	1	0.450475318772078
75.3764706250677	0.5	cue	Exp	Inval	CueFace2	Mas	1	0.562815164437779
75.8935173247592	2.535446126838	Jitter1	Exp	Inval	CueFace2	Mas	1	0.562815164437779
78.4119167519057	0.5	target	Exp	Inval	Word	Mas	1	0.562815164437779
78.9287670741651	5.31827061493459	Jitter2	Exp	Inval	Word	Mas	1	0.562815164437779
84.2659198062865	0.5	cue	Exp	Val	CueName2	Mas	1	0.498785305959245
84.7828853935607	6.03790084476532	Jitter1	Exp	Val	CueName2	Mas	1	0.498785305959245
90.8038206510519	0.5	target	Exp	Val	Word	Mas	1	0.498785305959245
91.320694310918	3.21843887339674	Jitter2	Exp	Val	Word	Mas	1	0.498785305959245
94.5564257827064	0.5	cue	Exp	Val	CueFace2	Fem	1	0.546200210494135
95.0733677477674	3.23585385192928	Jitter1	Exp	Val	CueFace2	Fem	1	0.546200210494135
98.2922796346356	0.5	target	Exp	Val	Face	Fem	1	0.546200210494135
98.8091848856548	5.31849687589056	Jitter2	Exp	Val	Face	Fem	1	0.546200210494135
104.146335340938	0.5	cue	Exp	Val	CueName2	Mas	1	0.517023931295626
104.663427008216	5.3373493941599	Jitter1	Exp	Val	CueName2	Mas	1	0.517023931295626
109.983684735098	0.5	target	Exp	Val	Word	Mas	1	0.517023931295626
110.500643776459	3.91843904415873	Jitter2	Exp	Val	Word	Mas	1	0.517023931295626
114.43686209352	0.5	cue	Exp	Val	CueName2	Fem	1	0.516934280727583
114.953896270594	4.63688304044626	Jitter1	Exp	Val	CueName2	Fem	1	0.516934280727583
119.573745133966	0.5	target	Exp	Val	Word	Fem	1	0.516934280727583
120.090627901192	3.21840386698568	Jitter2	Exp	Val	Word	Fem	1	0.516934280727583
123.326388402689	0.5	cue	Exp	Val	CueFace2	Mas	1	0.564448227793036
123.843416603058	2.53530325514112	Jitter1	Exp	Val	CueFace2	Mas	1	0.564448227793036
126.36169165783	0.5	target	Exp	Val	Face	Mas	1	0.564448227793036
126.878660944969	3.21843688116132	Jitter2	Exp	Val	Face	Mas	1	0.564448227793036
130.114400954908	0.5	cue	Exp	Inval	CueName2	Fem	1	0.516955910705292
130.631429724486	3.23589028136485	Jitter1	Exp	Inval	CueName2	Fem	1	0.516955910705292
133.850291236273	0.5	target	Exp	Inval	Face	Fem	1	0.516955910705292
134.367181118623	6.01847000918133	Jitter2	Exp	Inval	Face	Fem	1	0.516955910705292
140.404770890149	0.5	cue	Exp	Inval	CueFace2	Fem	1	0.488043460318295
140.921874226231	4.63693939223049	Jitter1	Exp	Inval	CueFace2	Fem	1	0.488043460318295
145.541710282379	0.5	target	Exp	Inval	Word	Fem	1	0.488043460318295
146.058599595521	6.01846431708145	Jitter2	Exp	Inval	Word	Fem	1	0.488043460318295
152.096263648944	0.5	cue	Exp	Val	CueName2	Fem	1	0.596526623941827
152.613291564707	4.63682754247566	Jitter1	Exp	Val	CueName2	Fem	1	0.596526623941827
157.23309119142	0.5	target	Exp	Val	Word	Fem	1	0.596526623941827
157.750055355669	2.51843585658389	Jitter2	Exp	Val	Word	Fem	1	0.596526623941827
160.285311366384	0.5	cue	Exp	Val	CueFace2	Mas	1	0.582956089438085
160.80225020079	6.021208478267	Jitter1	Exp	Val	CueFace2	Mas	1	0.582956089438085
166.806519844651	0.5	target	Exp	Val	Face	Mas	1	0.582956089438085
167.323362482575	6.0184338643503	Jitter2	Exp	Val	Face	Mas	1	0.582956089438085
173.361002913787	0.5	cue	Exp	Val	CueFace2	Mas	1	0.516932573094891
173.87802627587	3.93643404763498	Jitter1	Exp	Val	CueFace2	Mas	1	0.516932573094891
177.797436961422	0.5	target	Exp	Val	Face	Mas	1	0.516932573094891
178.314317451806	3.21826184910242	Jitter2	Exp	Val	Face	Mas	1	0.516932573094891
181.550051485041	0.5	cue	Exp	Val	CueName2	Fem	1	0.493320890402174
182.067071147261	6.03784534679471	Jitter1	Exp	Val	CueName2	Fem	1	0.493320890402174
188.087896831836	0.5	target	Exp	Val	Word	Fem	1	0.493320890402174
188.604819728362	5.31826577665015	Jitter2	Exp	Val	Word	Fem	1	0.493320890402174
193.941969045225	0.5	cue	Exp	Val	CueName2	Mas	1	0.466629497255781
194.459039082525	3.93641611752173	Jitter1	Exp	Val	CueName2	Mas	1	0.466629497255781
