onset	duration	section	btype	validity	stim	gender	accuracy	reaction_time
43.5713412376372	0.5	cue	Exp	Inval	CueFace1	Fem	1	1.6148198449846
44.0884215193873	5.33752365442706	Jitter1	Exp	Inval	CueFace1	Fem	1	1.6148198449846
49.4088648920642	0.5	target	Exp	Inval	Word	Fem	1	1.6148198449846
49.9257425333981	4.61840418964675	Jitter2	Exp	Inval	Word	Fem	1	1.6148198449846
54.5624791347254	0.5	cue	Exp	Inval	CueName2	Fem	1	0.772892461407537
55.0795002181512	4.62022041129603	Jitter1	Exp	Inval	CueName2	Fem	1	0.772892461407537
59.6826995460215	0.5	target	Exp	Inval	Face	Fem	1	0.772892461407537
60.199613901701	5.31845965961475	Jitter2	Exp	Inval	Face	Fem	1	0.772892461407537
65.5367990157138	0.5	cue	Exp	Val	CueName2	Fem	1	0.77281476360622
66.0538736053168	6.03789560774021	Jitter1	Exp	Val	CueName2	Fem	1	0.77281476360622
72.074694623454	0.5	target	Exp	Val	Word	Fem	1	0.77281476360622
72.5916385782948	4.61844517310237	Jitter2	Exp	Val	Word	Fem	1	0.77281476360622
77.228367495225	0.5	cue	Exp	Inval	CueName2	Fem	1	0.755101942075271
77.7454059396969	3.23595242276133	Jitter1	Exp	Inval	CueName2	Fem	1	0.755101942075271
80.9643199179864	0.5	target	Exp	Inval	Face	Fem	1	0.755101942075271
81.4812052437192	3.91830773622496	Jitter2	Exp	Inval	Face	Fem	1	0.755101942075271
85.4175516768628	0.5	cue	Exp	Val	CueFace1	Mas	1	0.826525573533218
85.9344720092959	2.53531749228023	Jitter1	Exp	Val	CueFace1	Mas	1	0.826525573533218
88.452869169143	0.5	target	Exp	Val	Face	Mas	1	0.826525573533218
88.9697994628314	3.21841989997301	Jitter2	Exp	Val	Face	Mas	1	0.826525573533218
92.2054386752316	0.5	cue	Exp	Val	CueFace1	Mas	1	1.25792111994087
92.7225388794941	3.23601873627013	Jitter1	Exp	Val	CueFace1	Mas	1	1.25792111994087
95.9414574115017	0.5	target	Exp	Val	Face	Mas	1	1.25792111994087
96.4583760362912	5.31840046129037	Jitter2	Exp	Val	Face	Mas	1	1.25792111994087
101.795607541297	0.5	cue	Exp	Val	CueName2	Fem	1	0.999241236868329
102.312642001267	3.9364128889556	Jitter1	Exp	Val	CueName2	Fem	1	0.999241236868329
106.232020430252	0.5	target	Exp	Val	Word	Fem	1	0.999241236868329
106.748938770434	6.0183278579625	Jitter2	Exp	Val	Word	Fem	1	0.999241236868329
112.786579796921	0.5	cue	Exp	Val	CueFace1	Mas	1	0.868286860277294
113.303647271341	4.6203334004058	Jitter1	Exp	Val	CueFace1	Mas	1	0.868286860277294
117.906913197327	0.5	target	Exp	Val	Face	Mas	1	0.868286860277294
118.423783154263	5.31843632181335	Jitter2	Exp	Val	Face	Mas	1	0.868286860277294
123.760931269322	0.5	cue	Exp	Val	CueFace1	Mas	1	0.785692391280463
124.277981098088	3.93651790905824	Jitter1	Exp	Val	CueFace1	Mas	1	0.785692391280463
128.19744917838	0.5	target	Exp	Val	Face	Mas	1	0.785692391280463
128.71433478872	6.01827577482254	Jitter2	Exp	Val	Face	Mas	1	0.785692391280463
134.751982930391	0.5	cue	Exp	Val	CueFace1	Fem	1	0.710747028771948
135.269070042716	4.6203610073153	Jitter1	Exp	Val	CueFace1	Fem	1	0.710747028771948
139.872343937706	0.5	target	Exp	Val	Face	Fem	1	0.710747028771948
140.389198810455	6.01842946277793	Jitter2	Exp	Val	Face	Fem	1	0.710747028771948
146.426901312125	0.5	cue	Exp	Val	CueFace1	Mas	1	0.752709532893277
146.9439437411	2.53543845039349	Jitter1	Exp	Val	CueFace1	Mas	1	0.752709532893277
149.462339762518	0.5	target	Exp	Val	Face	Mas	1	0.752709532893277
149.979251272123	3.91843552491446	Jitter2	Exp	Val	Face	Mas	1	0.752709532893277
153.915430356159	0.5	cue	Exp	Val	CueName2	Mas	1	0.862047983086086
154.432559874977	5.33743997987403	Jitter1	Exp	Val	CueName2	Mas	1	0.862047983086086
159.752870336033	0.5	target	Exp	Val	Word	Mas	1	0.862047983086086
160.269819698413	5.31836773144823	Jitter2	Exp	Val	Word	Mas	1	0.862047983086086
165.607010789179	0.5	cue	Exp	Val	CueFace1	Fem	1	0.558642627973313
166.124018780667	6.02122046451768	Jitter1	Exp	Val	CueFace1	Fem	1	0.558642627973313
172.128231253697	0.5	target	Exp	Val	Face	Fem	1	0.558642627973313
172.645145893985	6.01843970864138	Jitter2	Exp	Val	Face	Fem	1	0.558642627973313
178.682862626019	0.5	cue	Exp	Val	CueFace1	Mas	1	0.82315496897354
179.199801457929	5.32075202932174	Jitter1	Exp	Val	CueFace1	Mas	1	0.82315496897354
184.503614655341	0.5	target	Exp	Val	Face	Mas	1	0.82315496897354
185.020489450602	4.61828266231896	Jitter2	Exp	Val	Face	Mas	1	0.82315496897354
189.657185353082	0.5	cue	Exp	Inval	CueFace1	Mas	1	1.24561697603167
190.174263927187	3.23599625228962	Jitter1	Exp	Inval	CueFace1	Mas	1	1.24561697603167
193.393181605372	0.5	target	Exp	Inval	Word	Mas	1	1.24561697603167
193.910058392885	3.91838372638085	Jitter2	Exp	Inval	Word	Mas	1	1.24561697603167
197.846257968649	0.5	cue	Exp	Val	CueFace1	Fem	1	1.12050245715727
198.363320889352	3.23595669187125	Jitter1	Exp	Val	CueFace1	Fem	1	1.12050245715727
201.582214660521	0.5	target	Exp	Val	Face	Fem	1	1.12050245715727
202.099134139133	3.21842587672472	Jitter2	Exp	Val	Face	Fem	1	1.12050245715727
